"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards a Stateless Cloud Native and Cloud Agnostic Digital Twin Platform for the Digital Product Passport: Out-of-the-box, Reliable, and Scaling","M. Redeker; S. Simikin; F. Marek","Fraunhofer IOSB, IOSB-INA Lemgo, Fraunhofer Institute of Optronics, System Technologies and Image Exploitation; New York University, Shanghai, China; Novatio-Solutions GmbH, Germany",2024 IEEE 29th International Conference on Emerging Technologies and Factory Automation (ETFA),"16 Oct 2024","2024","","","1","8","Interoperable digital twins (DT) simplify and automate the implementation of Industry 4.0 (I4.0) use cases like Collaborative Condition Monitoring (CCM), Product and Corporate Carbon Footprint (PCF, CCF) and the Digital Product Passport (DPP) - aiming at adaptivity, resource-efficiency, user-friendliness, compliance with legal requirements and value-creation. Platforms accelerate the development and deployment of DTs and services and ensure their resilient operation in order to capture especially all relevant shop-floor information, for example to aggregate PCFs, CCFs, and DPPs or to report on sustainability - automatically. However, platform operators should in particular avoid cloud provider lock-ins to be able to react flexibly to use case requirements at any time. The technology must be manageable and costs must be controllable. The aim is to achieve a break-even point between security, costs, future viability and controllability, short implementation time and motivated use. Such requirements can currently only be met with cloud infrastructures. An agnostic design ensures that switching infrastructures is possible and can be done both securely and quickly. To this end, this paper develops an out-of-the-box cloud native and cloud agnostic DT platform providing specialized, stateless, loosely coupled DT services interacting within a service mesh. The developed platform meets the requirements, can easily be executed in any public, private and hybrid cloud, and can be scaled horizontally without any further ado.","1946-0759","979-8-3503-6123-0","10.1109/ETFA61755.2024.10710875","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10710875","Digital Product Passport;Stateless Cloud Native and Cloud Agnostic Digital Twin Platform;Industry 4.0","Connectors;Condition monitoring;Costs;Microservice architectures;Switches;Digital twins;Servers;Security;Carbon footprint;Portals","","","","38","IEEE","16 Oct 2024","","","IEEE","IEEE Conferences"
"Strategy of Smart Grid Disaster Recovery and Scheduling Based on Cloud Computing","H. -K. Que; S. Huang; X. Jiang; L. -K. Zeng; J. -X. Yang; M. -Q. Wu","Guangdong Power Grid Corporation, Metrology Center, Guangzhou, China; Guangdong Power Grid Corporation, Metrology Center, Guangzhou, China; Guangdong Power Grid Corporation, Metrology Center, Guangzhou, China; CSG Digital Power Grid Group Co., Ltd, Metrology Center, Guangzhou, China; CSG Digital Power Grid Group Co., Ltd, Metrology Center, Guangzhou, China; CSG Digital Power Grid Group Co., Ltd, Metrology Center, Guangzhou, China",2024 The 9th International Conference on Power and Renewable Energy (ICPRE),"4 Dec 2024","2024","","","672","677","In response to the emergence of new challenges in the digitization of the power grid, disaster recovery construction, driven by laws and regulations, is gradually becoming normalized. Disaster recovery has become a fundamental compliance requirement for key industries. Considering the issue of low resource utilization and high costs associated with traditional scheduling data disaster recovery solutions, enhancing grid data processing efficiency and strengthening grid risk prevention capabilities have become focal points in the construction of power systems. Under this backdrop, this paper proposes integrating cloud computing technology with smart grid systems and puts forward a disaster recovery business solution featuring dual-active in the same city and multi-active in different locations. Leveraging the efficient data computing capabilities of cloud computing, a unified platform tailored for security zones is designed to enhance grid big data processing efficiency. This platform achieves minute-level one-way synchronization of data across instances. Additionally, exploring business-oriented scheduling methods on this foundation, a comprehensive disaster recovery strategy for power scheduling data based on cloud computing technology is formulated.","2768-0525","979-8-3503-7746-0","10.1109/ICPRE62586.2024.10768436","Science and Technology Project of China Southern Power Grid Co. Ltd(grant numbers:035900KK52222003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10768436","cloud computing;grid scheduling;smart grid;scheduling data management;data disaster recovery","Computers;Cloud computing;Job shop scheduling;Processor scheduling;Disasters;Prevention and mitigation;Data processing;Dispatching;Smart grids;Security","","","","34","IEEE","4 Dec 2024","","","IEEE","IEEE Conferences"
"EMER-GO: real-time grip enhanced speed advisory for emergency intelligent transportation systems","V. M. Arricale; M. Caggiano; M. Cinque; A. Coppola; F. Farroni; M. Fiorentino; A. Garofalo; A. Marchetta; A. Perfetto; A. Sakhnevych","Megaride S.r.l., Napoli, Italy; South Engineering S.r.l., Aversa, Caserta, Italy; Dept. of Electrical Engineering and Information Technology, Federico II University of Naples, Italy; Dept. of Civil, Building and Environmental Engineering, Federico II University of Naples, Italy; Dept. of Industrial Engineering, Federico II University of Naples, Italy; Megaride S.r.l., Napoli, Italy; Megaride S.r.l., Napoli, Italy; Dept. of Civil, Building and Environmental Engineering, Federico II University of Naples, Italy; Dept. of Electrical Engineering and Information Technology, Federico II University of Naples, Italy; Dept. of Industrial Engineering, Federico II University of Naples, Italy",2023 53rd Annual IEEE/IFIP International Conference on Dependable Systems and Networks Workshops (DSN-W),"10 Aug 2023","2023","","","40","47","Green Light Optimal Speed Advisory (GLOSA) is a service that can be beneficial for emergency vehicles, such as ambulances or firetrucks, as it can help them to cross intersections in a short time. However, a wrong or late advice (e.g., due to bad road conditions or unexpected high load) can be hazardous in terms of safety. In this paper, we propose to integrate GLOSA with the road and tire grip evaluated in real-time. The solution has been implemented in a platform for emergency intelligent transportation systems, named EMER-GO, and tested on the road. Isolation tests have been performed as well, to check the capability of state-of-art containerization solutions to withstand unexpected stress loads on the same onboard unit.","2325-6664","979-8-3503-2543-0","10.1109/DSN-W58399.2023.00028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10207121","Intelligent transport systems;safety;emergency;grip evaluation;isolation","Roads;Real-time systems;Tires;Safety;Virtualization;Task analysis;Intelligent transportation systems","","","","29","IEEE","10 Aug 2023","","","IEEE","IEEE Conferences"
"TempoScale: A Cloud Workloads Prediction Approach Integrating Short-Term and Long-Term Information","L. Wen; M. Xu; A. N. Toosi; K. Ye","Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, China; Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, China; Faculty of Information Technology, Monash University, Australia; Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, China",2024 IEEE 17th International Conference on Cloud Computing (CLOUD),"28 Aug 2024","2024","","","183","193","Cloud native solutions are widely applied in various fields, placing higher demands on the efficient management and utilization of resource platforms. To achieve the efficiency, load forecasting and elastic scaling have become crucial technologies for dynamically adjusting cloud resources to meet user demands and minimizing resource waste. However, existing prediction-based methods lack comprehensive analysis and integration of load characteristics across different time scales. For instance, long-term trend analysis helps reveal long-term changes in load and resource demand, thereby supporting proactive resource allocation over longer periods, while short-term volatility analysis can examine short-term fluctuations in load and resource demand, providing support for real-time scheduling and rapid response. In response to this, our research introduces TempoScale, which aims to enhance the comprehensive understanding of temporal variations in cloud workloads, enabling more intelligent and adaptive decision-making for elastic scaling. TempoScale utilizes the Complete Ensemble Empirical Mode Decomposition with Adaptive Noise algorithm to decompose time-series load data into multiple Intrinsic Mode Functions (IMF) and a Residual Component (RC). First, we integrate the IMF, which represents both long-term trends and short-term fluctuations, into the time series prediction model to obtain intermediate results. Then, these intermediate results, along with the RC, are transferred into a fully connected layer to obtain the final result. Finally, this result is fed into the resource management system based on Kubernetes for resource scaling. Our proposed approach can reduce the Mean Square Error by 5.80% to 30.43% compared to the baselines, and reduce the average response time by 5.58% to 31.15%. The results demonstrate the effectiveness of our proposed method in reducing violations of service-level objectives and providing better performance in terms of resource utilization.","2159-6190","979-8-3503-6853-6","10.1109/CLOUD62652.2024.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10643916","cloud native;load prediction;auto-scaling;deep learning;mode decomposition;transformer","Cloud computing;Fluctuations;Time series analysis;Noise;Predictive models;Market research;Prediction algorithms","","","","29","IEEE","28 Aug 2024","","","IEEE","IEEE Conferences"
"A Smart City IoT Framework with BiLSTM-based Rainfall Prediction and Microservice Architecture","A. -T. Pham; T. -L. Tran; H. -T. Thai; K. -H. Le","University of Information Technology Vietnam National University, Ho Chi Minh City, Vietnam; University of Information Technology Vietnam National University, Ho Chi Minh City, Vietnam; University of Information Technology Vietnam National University, Ho Chi Minh City, Vietnam; University of Information Technology Vietnam National University, Ho Chi Minh City, Vietnam","2024 IEEE International Conference on Communication, Networks and Satellite (COMNETSAT)","6 Feb 2025","2024","","","740","745","Internet of Things (IoT) has experienced significant growth, impacting various aspects of society. However, the efficient management of IoT devices, particularly in smart cities, is still challenging due to the diverse connection types and their massive collected data. Therefore, in this paper, we introduce an IoT device management system that monitors and configures all connected devices through the HTTP and MQTT connection protocols. We also build a rainfall prediction model based on a BiLSTM architecture and incorporate it into the proposed system using the microservice architecture. The experimental results on two experimental datasets show that our proposed model achieves the highest F1-score compared to other approaches, which shows the potential of the proposed system for predicting rainfall in real-life scenarios.","2689-8004","979-8-3503-6808-6","10.1109/COMNETSAT63286.2024.10862391","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10862391","Artificial Intelligence (AI);Internet of Things (IoT);IoT device Management;Rainfall Prediction;Smart Cities","Rain;Satellites;Smart cities;Microservice architectures;Bidirectional long short term memory;Predictive models;HTTP;Internet of Things;Communication networks;Monitoring","","","","19","IEEE","6 Feb 2025","","","IEEE","IEEE Conferences"
"Optimization enabled deep learning methods for Container-based Cloud Computing Environment","I. G; S. R","Department of Computer Science and Engineering, Puducherry Technological University, Puducherry, India; Department of Computer Science and Engineering, Puducherry Technological University, Puducherry, India","2023 International Conference on Research Methodologies in Knowledge Management, Artificial Intelligence and Telecommunication Engineering (RMKMATE)","3 Jan 2024","2023","","","1","6","Cloud applications are now evolving towards a more granular micro-service paradigm, where fewer and simpler working elements are joined for providing end-to-end services, in response to the demand for agile development and administration. The increase in the utilization of container have gained more insight and helped in ensuring maximized and large portability with minimized overhead and rapid deployment in the cloud platform. But the rapid growth of container technology has introduced phenomenal changes in the management and automation of containers in the cloud computing environment. In specific, container resource allocation is the most potential challenge realized from the dimension of cloud providers since it possesses a direct impact on system performance and resource management. In this paper, a comprehensive review on Optimization enabled deep learning methods for Container-based Cloud Computing Environment is presented with its merits and limitations. It has presented the possible number of deep learning models-based container scheduling process that helps in significant load prediction in the cloud platform. This study also outlines the prospective research areas that might be explored moving forward with this implementation research.","","979-8-3503-0570-8","10.1109/RMKMATE59243.2023.10368726","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10368726","Deep Learning;Cloud Computing;Container-based micro-services;Optimization Algorithms;Load Prediction","Deep learning;Cloud computing;Processor scheduling;System performance;Optimization methods;Containers;Predictive models","","","","14","IEEE","3 Jan 2024","","","IEEE","IEEE Conferences"
"Solar Investment Decision Application System Based on Big Data Technology","X. Liang; D. Hou","College of Computer Science and Technology, Jishou University, Jishou, China; College of Computer Science and Technology, Jishou University, Jishou, China","2023 IEEE 3rd International Conference on Information Technology, Big Data and Artificial Intelligence (ICIBA)","6 Jul 2023","2023","3","","764","768","With the rapid development of photovoltaic new energy industry, more and more investors have started to invest in photovoltaic projects. In order to help investors make wise investment decisions, a photovoltaic investment decision-making application system based on big data technology has been designed. This system uses temperature sensors, humidity sensors, light sensors, and power sensors in the equipment layer to obtain environmental data around photovoltaic solar panels, and uses NBIOT wireless network in the communication layer to transmit the data to the service layer. The service layer connects to the Web server cluster to access components and transfers the environmental data to modules such as big data encryption, parsing, and offline storage control. The system utilizes big data technology to encrypt, parse, and store the data offline, and then transfers the data to the application layer. The application layer provides data management and query functions for investors, making it easier for them to manage and query photovoltaic investment decision-making terminal data. The system has also undergone experimental testing, and the results show that the system can collect, network, and remotely transmit operating data of distributed photovoltaic solar panels. It can also provide remote access and control of data through a computer or mobile client. This system can help investors consider the impact of different geographical environments and seasonal climates on equipment, thereby making better investment decisions.","","978-1-6654-9079-5","10.1109/ICIBA56860.2023.10164887","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10164887","Big data technology;internet of things;photovoltaic power generation;investment decision-making management system","Temperature sensors;Wireless sensor networks;Wireless networks;Decision making;Big Data;Sensor systems;Sensors","","","","12","IEEE","6 Jul 2023","","","IEEE","IEEE Conferences"
"BatchIT: Intelligent and Efficient Batching for IoT Workloads at the Edge","G. Wang; R. Hildebrant; A. Chio; S. Mehrotra; N. Venkatasubramanian","Dept. of Computer Science, University of California, Irvine; Dept. of Computer Science, University of California, Irvine; Dept. of Computer Science, University of California, Irvine; Dept. of Computer Science, University of California, Irvine; Dept. of Computer Science, University of California, Irvine",NOMS 2024-2024 IEEE Network Operations and Management Symposium,"2 Jul 2024","2024","","","1","7","Next-generation stream processing systems for community scale IoT applications must handle complex nonfunctional needs, e.g. scalability of input, reliability/timeliness of communication and privacy/security of captured data. In many IoT settings, efficiently batching complex workflows remains challenging in resource-constrained environments. High data rates, combined with real-time processing needs for applications, have pointed to the need for efficient edge stream processing techniques. In this work, we focus on designing scalable edge stream processing workflows in real-world IoT deployments where performance and privacy are key concerns. Initial efforts have revealed that privacy policy execution/enforcement at the edge for intensive workloads is prohibitively expensive. Thus, we leverage intelligent batching techniques to enhance the performance and throughput of streaming in IoT smart spaces. We introduce BatchIT, a processing middleware based on a smart batching strategy that optimizes the trade-off between batching delay and the end-to-end delay requirements of IoT applications. Through experiments with a deployed system we demonstrate that BatchIT outperforms several approaches, including micro-batching and EdgeWise, while reducing computation overhead.","2374-9709","979-8-3503-2793-9","10.1109/NOMS59830.2024.10575298","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10575298","Edge Computing;Stream Processing;Privacy","Privacy;Runtime;Scalability;Throughput;Delays;Internet of Things;Reliability","","","","26","IEEE","2 Jul 2024","","","IEEE","IEEE Conferences"
"Adaptive Virtual Clustering Methods for Dynamic IoT Edge Systems","H. M. Shukur Ali; S. K. Jalal; M. W. Saab; S. I. Hassan; G. S. N. Ghno; S. S. Ahmed; S. I. Mustafa; P. A. Ziiaidinovich","Al-Kitab University, Kirkuk, Iraq; Al-Qalam University College, Kirkuk, Iraq; Al-Nukhba University College, Baghdad, Iraq; College of Engineering, Knowledge University, Erbil, Iraq; Al-Rafidain University College, Baghdad, Iraq; Al-Turath University, Baghdad, Iraq; Alnoor University, Nineveh, Iraq; Osh State University, Osh, Kyrgyzstan",2024 36th Conference of Open Innovations Association (FRUCT),"13 Nov 2024","2024","","","433","444","Ever increasing numbers of Internet of Things (IoT) devices have created a more fragmented edge environment. The majority of traditional clustering mechanisms are not competent to resource elasticity over multiple IoT systems and hence, handling load distribution effectively underutilizes the resources. To address the increasing complexities and constraints of modern IoT systems, adaptive mechanisms are required to implement virtual clustering, which can dynamically optimize performance and resource utilization by responding to real-time network changes and device heterogeneity.The article proposes the design and performance evaluation of adaptive virtual clustering methods tailored to the requirements of emerging IoT edge systems with dynamic environments. The goal is to optimize resource allocation, balance load, and enhance the overall system performance by deploying virtual clusters with the potential of adapting the best to changing network loads as well as device heterogeneity.We developed a multistep approach that combined state-of-the-art clustering algorithms, the K-means and agglomerative clustering, to our insight of Amdahl’s law using meta learning strategies. There are 4 architecture layers in our system: physical device layer, cluster management layer, coordination layer and virtual group. This paper revisits KPIs such as Silhouette Coefficient, Davies-Bouldin Index and Calinski-Harabasz Index under different network loads and performance of the device being considered.The proposed methods achieved better performance than existing clustering algorithms, particularly in high network traffic scenarios. In competitive testing, adaptive virtual clusters with up to 10% better in total performance over traditional clusters at full network load through smart node allocation and leveraging of the virtual memory for better load balancing.Adaptive virtual clustering appears to be a promising fit for the challenges posed by dynamic IoT edge environments. This limber approach yields improved in network efficiency, load distribution and overall network performance. Future work should focus on optimizing these adaptive clustering approaches for extreme network conditions, such as high device churn and congested IoT environments. Additionally, the integration of digital twin technologies and real-time adaptive machine learning models could further improve system responsiveness and performance in highly dynamic settings.","2305-7254","978-952-65246-2-7","10.23919/FRUCT64283.2024.10749877","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10749877","IoT;Edge Computing;Virtual Clustering;Adaptive Methods;Resource Optimization;Load Balancing;Heterogeneous Devices;Dynamic Systems;Network Performance;Clustering Algorithms","Performance evaluation;Adaptation models;Adaptive systems;Heuristic algorithms;Clustering methods;Scalability;Clustering algorithms;Real-time systems;Resource management;Indexes","","","","24","","13 Nov 2024","","","IEEE","IEEE Conferences"
"Data Migration between on prim to Cloud using Generative AI to Reduce Costing And Overheads","P. Chavan; P. Chavan",BE Computer Science; Data Science,2024 International Conference on Innovations and Challenges in Emerging Technologies (ICICET),"6 Aug 2024","2024","","","1","7","“Cloud data migration” describes the method of transferring digital data to new cloud services or garage structures. Data have to be transferred in a way that guarantees it remains available, secure, and uncompromised. Businesses might also easily adjust to new needs and trends in era by way of transferring their statistics, apps, or workloads to the cloud. Scalability, adaptability, and optimising charges are all made feasible by this. Generative AI can help us evaluate existing applications and provide insights into how they can be optimized for the target cloud environments. In the ever-evolving world of technology, Generative AI (GenAI) has emerged as a transformative force, poised to revolutionize various industries and domains, including cloud migration. As the global landscape of migration continues to shift, GenAI is prepared to play an essential role in streamlining processes, enhancing accuracy, and improving overall migration outcomes. The review present paper investigates the utilisation of generative AI in order to facilitate the transfer of data from on-premises to the cloud. While highlighting the potential of generative AI to automate transfer operations, it tackles obstacles such as economic implications and security concerns. Migration techniques, the benefits of cloud migration, and pertinent literature are examined in this study, which also provides a summary of key findings and recommendations for future research.","","979-8-3503-1901-9","10.1109/ICICET59348.2024.10616354","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10616354","Data Migration;Cloud Migration;Generative AI;Artificial Intelligence;Challenges;Applications;Techniques","Industries;Economics;Technological innovation;Generative AI;Reviews;Costing;Scalability","","","","21","IEEE","6 Aug 2024","","","IEEE","IEEE Conferences"
"A Service-Oriented Digital Twin Framework for Dynamic and Robust Distributed Systems","R. Gu; T. Seceleanu; N. Xiong; M. Naeem","Mälardalen University, Västerås, Sweden; Mälardalen University, Västerås, Sweden; Mälardalen University, Västerås, Sweden; Mälardalen University, Västerås, Sweden",2024 IEEE International Conference on Software Services Engineering (SSE),"18 Sep 2024","2024","","","66","73","Digital Twins (DTs) are virtual representations of physical products in many dimensions, such as geometry and behaviour. As a backbone of Industry 4.0, DTs help interpret and even predict the behaviour of physical processes, provide a virtual testbed for maintenance and upgrade, and enable automatic decision-making supported by artificial intelligence. Despite the promising future, challenges exist, such as the absence of a framework that facilitates the development and application of DTs in industrial contexts. We propose a service-oriented architecture (SOA) DT framework for dynamic and robust distributed systems. The framework contains two types of services. One includes the services provided to the users and is supported by an orchestration mechanism to ensure a quality of service (QoS). The other one refers to the common functions of all DTs. Further, we describe the DT-based decision-making enabled by our QoS-oriented learning of the framework and a Hoare-logic-based verification of QoS.","","979-8-3503-6851-2","10.1109/SSE62657.2024.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10664232","Digital Twins;SOA;System design;Machine learning;Formal verification","Geometry;Decision making;Quality of service;Software;Service-oriented architecture;Digital twins;Maintenance","","","","18","IEEE","18 Sep 2024","","","IEEE","IEEE Conferences"
"An Empirical Study on Edge-to-Cloud Continuum for Smart Applications: Performance, Design Patterns, and Key Factors","N. Chen; A. N. Toosi; B. Javadi; D. Alqahtani; M. S. Aslanpour; M. Xu","Department of Software Systems and Cybersecurity, Monash University, Clayton, Australia; Department of Software Systems and Cybersecurity, Monash University, Clayton, Australia; School of Computer, Data and Mathematical Sciences, Western Sydney University; Department of Software Systems and Cybersecurity, Monash University, Clayton, Australia; Department of Software Systems and Cybersecurity, Monash University, Clayton, Australia; Chinese Academy of Sciences, Shenzhen Institute of Advanced Technology",2024 IEEE International Conference on Edge Computing and Communications (EDGE),"28 Aug 2024","2024","","","1","11","The rapid evolution of cloud-native technologies has facilitated seamless application deployment and execution across the entire edge-to-cloud continuum. This continuum offers a myriad of benefits, including reduced latency, optimized bandwidth utilization, enhanced data privacy, improved reliability, scalability, and flexibility. However, realizing a coherent edge-to-cloud continuum poses challenges especially in resource management, due to the heterogeneous and dynamic nature of computing resources such as resource scheduling and load balancing. This paper focuses on the Container-as-a-Service model enabling independent execution of functions/microservices anywhere on the continuum. We propose an architectural design for constructing a practical edge-to-cloud infrastructure and conduct comprehensive performance evaluations using a real edge-to-cloud testbed. Through an empirical study, we aim to identify key factors impacting application performance and resource management within the continuum, with a specific focus on AI-based IoT applications. Our experiments explore various design patterns including load balancing techniques, scheduling algorithms, invocation methods, gateway and data source location, and factors such as bandwidth and delay, providing practical insights for practitioners and researchers alike.","2767-9918","979-8-3503-6849-9","10.1109/EDGE62653.2024.00011","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10646441","continuum;edge;cloud;kubernetes;performance;load balancing;edge-to-cloud","Performance evaluation;Scheduling algorithms;Soft sensors;Scalability;Bandwidth;Logic gates;Load management","","","","31","IEEE","28 Aug 2024","","","IEEE","IEEE Conferences"
"An Analytical Framework to Design Efficient and Trustworthy Service Allocation in LBS-enabled IoT","M. Martalò; V. Pilloni","Department of Electrical and Electronic Engineering, University of Cagliari, Italy; Department of Electrical and Electronic Engineering, University of Cagliari, Italy",2024 IEEE International Mediterranean Conference on Communications and Networking (MeditCom),"12 Aug 2024","2024","","","299","304","Next-generation networks will envision innovative applications and services empowered by the interoperability of several technologies and the use of context-aware information. In this realm, the Internet of Things (IoT) will play a key role in the successful advent of these services. One of the most relevant contextual data is provided by object location information, thus leading to the so-called Location-Based Services (LBS), which will enrich IoT applications. In this paper, a simple yet insightful analytical framework to predict the performance of LBS-enabled IoT applications is presented. The framework includes a quality-cost trade-off to characterize the system efficiency in the presence of unreliable data, and the possibility of offloading part of the requested application to the Fog-Edge-Cloud (FEC) continuum. Moreover, node trustworthiness is also considered by tackling the presence of malicious nodes aimed at reducing the provided quality of the application until its denial. Numerical results are provided to discuss the relative impact of several parameters on the system efficiency, i.e., malicious attack intensity, offloading percentage, and localization error.","","979-8-3503-0948-5","10.1109/MeditCom61057.2024.10621195","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10621195","Location-Based Services (LBS);Internet of Things (IoT);Fog-Edge-Cloud (FEC) continuum;allocation and offloading","Location awareness;Forward error correction;Internet of Things;Resource management;Next generation networking;Interoperability","","","","22","IEEE","12 Aug 2024","","","IEEE","IEEE Conferences"
"Development and Application of Energy Management System for Inland River Port Microgrids","Y. Peng; S. Zhang; Z. Song; C. Zhao; X. Bie; Y. Zhang; Z. Yin; Z. Xiao; Y. Zhan","China Power Engineering Consulting Group, Central Southern China Electric Power Design Institute Co. Ltd., Wuhan, China; China Power Engineering Consulting Group, Central Southern China Electric Power Design Institute Co. Ltd., Wuhan, China; China Power Engineering Consulting Group, Central Southern China Electric Power Design Institute Co. Ltd., Wuhan, China; China Power Engineering Consulting Group, Central Southern China Electric Power Design Institute Co. Ltd., Wuhan, China; China Power Engineering Consulting Group, Central Southern China Electric Power Design Institute Co. Ltd., Wuhan, China; Yidu Port Co. Ltd Yichang Yichang Port Group Co. Ltd, Yichang, China; Yidu Port Co. Ltd Yichang Yichang Port Group Co. Ltd, Yichang, China; School of Automation, Wuhan University of Technology, Wuhan, China; Wuhan Jinyi Relay Protection Co. Ltd, Wuhan, China",2024 4th International Conference on Intelligent Power and Systems (ICIPS),"4 Mar 2025","2024","","","725","731","Port microgrids can promote low-carbon economic energy use in ports and facilitate resilient power supply in ports under extreme weather to ensure safe operation of ports. For port microgrids containing photovoltaic power generation systems, energy storage systems and shore power systems, the energy management system should have six modules: basic support platform, energy system modeling, optimal scheduling, system overview, project management and system management. At the level of optimal scheduling, it is necessary to ensure the effective consumption of renewable energy, port energy security and economy, while minimizing the impact on the external power grid, and realizing the coordinated development of the source network, load and storage. Different from the traditional energy monitoring platform, the developed lightweight energy management system cost-effectively realizes the comprehensive monitoring and control of the port microgrids, which can realize the efficient integration and optimal use of clean energy.","","979-8-3315-3276-5","10.1109/ICIPS64173.2024.10900136","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10900136","Inland river port;energy management system;microgrid;photovoltaic power generation;energy storage system;shore power system","Economics;Microgrids;Optimal scheduling;Solar energy;Systems modeling;Rivers;Security;Energy management systems;Sustainable development;Monitoring","","","","11","IEEE","4 Mar 2025","","","IEEE","IEEE Conferences"
"A New Model of Automatic Repowering Management Based on Distributed Architecture","J. Li; G. Zhou; B. Xu; W. Qi; Z. Zhong; X. Fu","Smart Grid Service Center, Jiangsu Frontier Electric Power Technology Co., Ltd., Nanjing, China; Smart Grid Service Center, Jiangsu Frontier Electric Power Technology Co., Ltd., Nanjing, China; Smart Grid Service Center, Jiangsu Frontier Electric Power Technology Co., Ltd., Nanjing, China; Smart Grid Service Center, Jiangsu Frontier Electric Power Technology Co., Ltd., Nanjing, China; Smart Grid Service Center, Jiangsu Frontier Electric Power Technology Co., Ltd., Nanjing, China; Smart Grid Service Center, Jiangsu Frontier Electric Power Technology Co., Ltd., Nanjing, China",2023 6th International Conference on Power and Energy Applications (ICPEA),"22 Jan 2024","2023","","","243","247","In order to closely implement the headquarters strategy of constructing excellent service engineering and continuously improving service efficiency proposed by State Grid, and comprehensively improve the time efficiency of users’ electricity consumption after payment of bills, based on intelligent electricity meters, and based on the active power restoration (automatic restoration after tripping) function of remote fee-control electricity meters, and through the optimization and upgrading of the digitized business processes of the two sets of systems of electric power marketing and power consumption collection, the Company explored and constructed a new mode of power restoration management based on the distributed architecture and carried out a pilot application. By optimizing and upgrading the digital business processes of the two systems of power marketing and power consumption collection, we explore the construction of a new model of power restoration management based on distributed architecture and carry out pilot applications to realize the restoration of power delivery within 2 hours after the user pays the fee. This paper firstly analyzes the working principle of traditional power outage and restoration, and then introduces the new mode of management based on distributed architecture and the realization of business process transformation in the two systems. Finally, the application effectiveness potential of the new model is described and further research directions are proposed.","","979-8-3503-5905-3","10.1109/ICPEA59834.2023.10398669","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10398669","distributed architecture;automatic power restoration;smart electricity meter;remote charge control","Meters;Power demand;Power measurement;Current measurement;Microservice architectures;Maintenance engineering;Power system reliability","","","","10","IEEE","22 Jan 2024","","","IEEE","IEEE Conferences"
"INGR Roadmap Executive Summary Chapter","",,2023 IEEE Future Networks World Forum (FNWF),"13 May 2024","2023","","","1","14","The 2023 Edition of the IEEE Future Networks International Network Generations Roadmap (INGR) points to trends, challenges, and solutions in the current and near-term mobile network landscape, and the future vision as being cultivated through the activities of Standards Development Organizations and the industry around the globe. This Executive Summary offers brief glimpses into current and forward-looking focal and interworking areas from each of INGR's working groups. Noteworthy areas to watch for rapid development and integration into other technology and network functions include satellite communications, artificial intelligence and machine learning, and energy efficiency. As the industry continues to advance, the evolution and deployment of network generations is influenced and impacted by emerging, evolving, and potential convergence of technologies, but also by local and world socio-economic conditions, health conditions, and politics. The inaugural INGR was released in 2020 and its focus was primarily on the evolution of 5G networks. The intention of the 2021 INGR Edition was to take a more end-to-end perspective that included integrating future network technologies and establishing a transdisciplinary framework and a predictive model for mobile networks. This 2022 INGR Edition broadened applications of the transdisciplinary framework, progressed each technology and system challenge while interworking with other. This 2023 Edition focuses on the beyond 5G horizon, the standardization and technologies that might enable it and 6G. All working groups in the INGR have examined the technologies and systems over three-, five-, and ten-year time periods. It is expected that this approach will better reveal the challenges, possible solutions and opportunities that are likely to exist in network deployments over varying timelines.","2770-7679","979-8-3503-2458-7","10.1109/FNWF58287.2023.10520544","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10520544","","Industries;5G mobile communication;Standards organizations;Organizations;Machine learning;Predictive models;Market research;Energy efficiency;Socioeconomics;Satellite communications","","","","0","IEEE","13 May 2024","","","IEEE","IEEE Conferences"
